SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
502937,KESORAMIND,KESORAM INDUSTRIES LTD.,Kesoram Industries Ltd
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Lakshmi Mills Company ltd
502986,VTL,VARDHMAN TEXTILES LTD.,Vardhman Textiles Limted
503031,PENINLAND,PENINSULA LAND LTD.,Peninsula Land Limited
503092,PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,"Pasupati Spg. & Wvg. Mills Ltd.,"
503100,PHOENIXLTD,The Phoenix Mills Ltd,"The Phoenix Mills Ltd.,"
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Marathon Nextgen Realty Ltd
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Raja Bahadur International Ltd
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,"Reliance Chemotex Industries Ltd.,"
503169,RUBYMILLS,RUBY MILLS LTD.,"Ruby Mills Ltd.,"
503229,SIMPLXREA,SIMPLEX REALTY LTD.,Simplex Realty Limited
503310,SWANENERGY,SWAN ENERGY LTD.,Swan Energy Ltd.
503349,VICTMILL,VICTORIA MILLS LTD.,"Victoria Mills Ltd.,"
503622,ZSVTRADI,S.V.TRADING & AGENCIES LTD.,"S.V. Trading & Agencies Ltd.,"
503624,ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,"Svaraj Trading & Agencies Ltd.,"
503626,KSHITIJ,Kshitij Investments Ltd,Kshitij Investments Ltd
503635,SALSAIN,SHREE SALASAR INVESTMENT LTD.,"Shree Salasar Investment Ltd.,"
503639,INDSOYA,INDSOYA LTD.,Indsoya Limited
503641,ZODIACVEN,Zodiac Ventures Limited,Zodiac Ventures Limited
503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD.,Veer Energy & Infrastructure Limited
503659,SW1,SW Investments Ltd,SW Investments Limited
503663,TILAK,Tilak Ventures Ltd,Tilak Ventures Limited
503669,KKFIN,K K Fincorp Limited,K K Fincorp Limited
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,"Unijolly Investments Co. Ltd.,"
503675,WAGEND,Wagend Infra Venture Limited,Wagend Infra Venture Limited
503681,ELCIDIN,ELCID INVESTMENTS LTD.,"Elcid Investments Ltd.,"
503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Mediaone Global Entertainment Limited
503689,HEALINV,HEALTHY INVESTMENTS LTD.,"Healthy Investments Ltd.,"
503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,"Shreenath Investments Co. Ltd.,"
503722,BANSWRAS,BANSWARA SYNTEX LTD.-$,"Banswara Syntex Ltd.,"
503772,MODWOOL,MODELLA WOOLLENS LTD.,"Modella Woollens Ltd.,"
503776,MODIPON,MODIPON LTD.,"Modipon Ltd.,"
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,"Shri Dinesh Mills Ltd.,"
503806,SRF,SRF LTD.,"SRF Ltd.,"
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,"Siyaram Silk Mills Ltd.,"
503816,SWADPOL,SWADESHI POLYTEX LTD.,"Swadeshi Polytex Ltd.,"
503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,"Shree Manufacturing Co. Ltd.,"
503893,ZSATYASL,SATYAM SILK MILLS LTD.,Satyam Silk Mills Ltd
503960,BBL,BHARAT BIJLEE LTD.-$,"Bharat Bijlee Ltd.,"
504000,ELPROINTL,ELPRO INTERNATIONAL LTD.,"Elpro International Ltd.,"
504028,GEE,GEE LTD.,GEE Ltd.
504036,HIRECT,HIND RECTIFIERS LTD.,"Hind Rectifiers Ltd.,"
504058,NIPPOBATRY,INDO-NATIONAL LTD.,Indo National Limited
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Zensar Technologies Ltd.
504076,JYOTI,JYOTI LTD.-$,"Jyoti Ltd.,"
504080,JSLINDL,JSL INDUSTRIES LTD.,"JSL Industries Ltd.,"
504084,KAYCEEI,KAYCEE INDUSTRIES LTD.,"Kaycee Industries Ltd.,"
504092,INDOKEM,INDOKEM LTD.,Indokem Ltd
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Panasonic Energy India Co. Ltd.
504112,NELCO,NELCO LTD.,Nelco Ltd
504132,PERMAGN,PERMANENT MAGNETS LTD.-$,Permanent Magnets Ltd.
504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,"High Energy Batteries (India) Ltd.,"
504180,STDBAT,STANDARD BATTERIES LTD.,"Standard Batteries Ltd.,"
504212,UNIVCABLES,UNIVERSAL CABLES LTD.,"Universal Cables Ltd.,"
504220,WSI,W.S.INDUSTRIES (INDIA) LTD.-$,"W.S. Industries (India) Ltd.,"
504240,DLTNCBL,DELTON CABLES LTD.,"Delton Cables Ltd.,"
504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Lakshmi Electrical Control Systems
504273,MODULEX,Modulex Construction Technologies Ltd,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED
504286,DELTAMAGNT,Delta Manufacturing Ltd,DELTA MANUFACTURING LIMITED
504340,CONFINT,Confidence Finance And Trading Limited,Confidence Finance And Trading Limited
504341,RELTD,Ravindra Energy Ltd,RAVINDRA ENERGY LIMITED
504346,GDTRAGN,G.D.TRADING & AGENCIES LTD.,"G.D. Trading & Agencies Ltd.,"
504351,EMPOWER,EMPOWER INDIA LTD.,Empower India Limited
504356,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIES LTD.,Multipurpose Trading & Agencies Ltd
504365,RIDHISYN,RIDHI SYNTHETICS LTD.,Ridhi Synthetics Ltd.
504375,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Softbpo Global Services Ltd.
504378,NYSSACORP,Nyssa Corporation Limited,Nyssa Corporation Limited
504380,FLOMIC,Flomic Global Logistics Ltd,FLOMIC GLOBAL LOGISTICS LIMITED
504392,KRISHNA,Krishna Ventures Limited,Krishna Ventures Limited
504397,GANHOLD,GANESH HOLDINGS LTD.,"Ganesh Holding Ltd.,"
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,"Uni-Abex Alloy Products Ltd.,"
504614,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,Sarda Energy & Minerals Ltd
504646,BGWTATO,BHAGWATI AUTOCAST LTD.,Bhagwati Autocast Limited
504648,BOMBWIR,BOMBAY WIRE ROPES LTD.,"Bombay Wire Ropes Ltd.,"
504731,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,"Indian Bright Steel Co. Ltd.,"
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,"Indian Hume Pipe Co. Ltd.,"
504786,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,Investment & Precision Castings Ltd
504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Informed Technologies India Ltd.
504840,KAIRA,KAIRA CAN CO.LTD.,"Kaira Can Co. Ltd.,"
504879,ORIENTCER,Orient Ceratech Ltd-$,ORIENT CERATECH LIMITED
504882,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,National Standard (India) Limited
504903,RATHIST,RATHI STEEL & POWER LTD.-$,"Rathi Steel & Power Ltd,"
504908,DUNCANENG,Duncan Engineering Ltd-$,Duncan Engineering Limited
504918,SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,"Sandur Manganese & Iron Ores Ltd.,"
504959,STOVACQ,STOVEC INDUSTRIES LTD.,Stovec Industries Ltd.
504961,TATAYODOGA,TAYO ROLLS LTD.-$,Tayo Rolls Ltd.
504973,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED
504988,ZWELCAST,WELCAST STEELS LTD.,"Welcast Steels Ltd.,"
504998,WMINIMT,WESTERN MINISTIL LTD.,"Western Ministil Ltd.,"
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD.,"Automotive Axles Ltd.,"
505036,ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,"Automobile Corpn. of Goa Ltd.,"
505075,SETCO,SETCO AUTOMOTIVE LTD.,Setco Automotive Limited
505100,INRADIA,INDIA RADIATORS LTD.,"India Radiators Ltd.,"
505141,SCOOTER,SCOOTERS INDIA LTD.,"Scooters India Ltd.,"
505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,"Talbros Automotive Components Ltd.,"
505163,ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,Z.F. Steering Gear (India) Limited
505192,SMLISUZU,SML ISUZU LIMITED,SML ISUZU LIMITED
505196,TIL,TIL LTD.,"TIL Ltd.,"
505200,EICHERMOT,EICHER MOTORS LTD.,Eicher Motors Ltd.
505212,JAINEX,JAINEX AAMCOL LTD.,JAINEX AAMCOL LTD.
505216,ALFREDHE,ALFRED HERBERT (INDIA) LTD.,"Alfred Herbert (India) Ltd.,"
505232,VELJAN,Veljan Denison Limited,Veljan Denison Limited
505242,DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,"Dynamatic Technologies Ltd.,"
505250,GGDPROP,G. G. Dandekar Properties Ltd,G. G. Dandekar Properties Limited
505255,GMMPFAUDLR,GMM PFAUDLER LTD.,GMM Pfaudler Ltd.
505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,Kirloskar Pneumatic Co.Ltd.
505285,TULIVE,Tulive Developers Limited,Tulive Developers Limited
505299,KPT,KPT Industries Ltd,KPT INDUSTRIES LIMITED
505302,LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,"Lakshmi Automatic Loom Works Ltd.,"
505320,LYNMC,LYNX MACHINERY & COMMERCIALS LTD.,"Lynx Machinery & Commercials Ltd.,"
505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$,Manugraph India Ltd
505336,HARSHILAGR,Harshil Agrotech Ltd,HARSHIL AGROTECH LIMITED
505343,MONOT,MONOTYPE INDIA LTD.,"Monotype India Ltd.,"
505355,NESCO,NESCO LTD.,Nesco Ltd
505358,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,Integra Engineering India Ltd.
505368,SEMAC,Semac Consultants Ltd-$,SEMAC CONSULTANTS LIMITED
505400,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Texmaco Infrastructure & Holdings Ltd
505412,WENDT,WENDT (INDIA) LTD.,"Wendt (India) Ltd.,"
505504,SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,Sindu Valley Technologies Ltd.
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD.,Responsive Industries Ltd
505515,SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,"Shyamkamal Investments Ltd.,"
505520,ZHEMHOLD,HEM HOLDINGS & TRADING LTD.,"HEM Holdings and Trading Ltd.,"
505523,MAHACORP,MAHARASHTRA CORPORATION LTD.,Maharashtra Corporation Ltd.
505526,DOLATALGO,Dolat Algotech Ltd,DOLAT ALGOTECH LIMITED
505533,WESTLIFE,Westlife Foodworld Ltd,WESTLIFE FOODWORLD LIMITED
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Zee Entertainment Enterprises Ltd.
505585,ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,"Kovalam Inv. & Trading Co.Ltd.,"
505590,SVPGLOB,SVP Global Textiles Ltd,SVP GLOBAL TEXTILES LIMITED
505594,MULTIIN,MULTIPLUS HOLDINGS LTD.,"Multiplus Holdings Ltd.,"
505650,SKYLMILAR,SKYLINE MILLARS LTD.,Skyline Millars Ltd
505681,BIMETAL,BIMETAL BEARINGS LTD.-$,Bimetal Bearings Ltd
505685,TAPARIA,TAPARIA TOOLS LTD.,"Taparia Tools Ltd.,"
505688,BHARATGEAR,BHARAT GEARS LTD.,"Bharat Gears Ltd.,"
505690,BRADYM,BRADY & MORRIS ENGINEERING CO.LTD.,Brady & Morris Engineering Co. Ltd.
505693,LATIMMETAL,La Tim Metal & Industries Ltd,La Tim Metal & Industries Limited
505700,ELECON,ELECON ENGINEERING CO.LTD.,"Elecon Engineering Co.Ltd.,"
505703,DECANBRG,DECCAN BEARINGS LTD.,"Deccan Bearings Ltd.,"
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,"Grauer & Weil (India) Ltd.,"
505712,HIMTEK,Him Teknoforge Ltd,HIM TEKNOFORGE LIMITED
505714,GABRIEL,GABRIEL INDIA LTD.-$,Gabriel India Ltd.
505720,HERCULES,HERCULES HOISTS LTD.,"Hercules Hoists Ltd.,"
505725,AQFINTECH,Algoquant Fintech Ltd,ALGOQUANT FINTECH LIMITED
505726,IFBIND,IFB INDUSTRIES LTD.,IFB Industries Limited
505729,SINGER,SINGER INDIA LTD.,Singer India Limited
505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,International Combustion (India) Lt
505744,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,Federal-Mogul Goetze (India) Ltd
505750,JOSTS,JOST'S ENGINEERING CO.LTD.,"Josts Engineering Co. Ltd.,"
505790,SCHAEFFLER,Schaeffler India Ltd,Schaeffler India Limited
505797,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,Mipco Seamless Rings (Gujarat) Ltd.
505800,RANEHOLDIN,RANE HOLDINGS LTD.,Rane Holdings Ltd.
505807,ROLCOEN,ROLCON ENGINEERING CO.LTD.,"Rolcon Engineering Co. Ltd.,"
505827,SNL,SNL BEARINGS LTD.,SNL Bearings Ltd.
505840,JAIPAN,JAIPAN INDUSTRIES LTD.,Jaipan Industries Ltd
505850,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,Mangal Credit and Fincorp Limited
505854,TRF,TRF LTD.-$,TRF Ltd
505872,WPIL,WPIL LTD.,WPIL Ltd
505890,KENNAMET,KENNAMETAL INDIA LTD.-$,Kennametal India Limtied
505893,HINDHARD,Hindustan Hardy Ltd,HINDUSTAN HARDY LIMITED
505978,TRITONV,TRITON VALVES LTD.,"Triton Valves Ltd.,"
506003,SUDAI,SUDAL INDUSTRIES LTD.,Sudal Industries Limited
506022,PRAKASH,PRAKASH INDUSTRIES LTD.,"Prakash Industries Ltd.,"
506024,HVL,Hariyana Ventures Ltd,HARIYANA VENTURES LIMITED
506042,ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD.,"Prabhu Steel Industries Ltd.,"
506074,ARSHIYA,Arshiya Limited,Arshiya Limited
506076,GRINDWELL,GRINDWELL NORTON LTD.-$,Grindwell Norton Ltd.
506079,LAKPRE,LAKSHMI PRECISION SCREWS LTD.,"Lakshmi Precision Screws Ltd.,"
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,Stanrose Mafatlal Investments & Fin
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,Genesys International Corporation Ltd.
506120,ALNATRD,ALNA TRADING & EXPORTS LTD.,"Alna Trading & Exports Ltd.,"
506122,PANKAJPIYUS,Pankaj Piyush Trade & Investment Ltd,Pankaj Piyush Trade & Inv. Ltd
506128,PARNAXLAB,PARNAX LAB LTD.,Parnax Lab Limited
506134,INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,Intellivate Capital Ventures Limited
506146,VIVIDHA,VISAGAR POLYTEX LTD.,Visagar Polytex Ltd
506161,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,Ishwarshakti Holdings & Traders Ltd
506162,TERRAFORM,TERRAFORM MAGNUM LTD.,Terraform Magnum Limited
506166,APIS,APIS INDIA LTD.,Apis India Ltd
506178,VELOXIND,Velox Industries Ltd,VELOX INDUSTRIES LIMITED
506180,EMERGENT,Emergent Industrial Solutions Ltd,EMERGENT INDUSTRIAL SOLUTIONS LIMITED
506184,KANANIIND,KANANI INDUSTRIES LTD.,Kanani Industries Ltd
506186,GCKL,Galaxy Cloud Kitchens Ltd-$,GALAXY CLOUD KITCHENS LIMITED
506190,ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,"Sarvamangal Mercantile Co. Ltd.,"
506194,ARIHANTSUP,Arihant Superstructures Limited,Arihant Superstructures Limited
506196,VIKSHEN,VIKSIT ENGINEERING LTD.,Viksit Engineering Ltd
506197,BLISSGVS,BLISS GVS PHARMA LTD.,Bliss GVS Pharma Limited
506222,STYRENIX,Styrenix Performance Materials Ltd,Styrenix Performance Materials Limited
506235,ALEMBICLTD,ALEMBIC LTD.,Alembic  Ltd
506248,AMNPLST,AMINES & PLASTICIZERS LTD.,Amines & Plasticizers Ltd
506260,ANUHPHR,ANUH PHARMA LTD.,"Anuh Pharma Ltd.,"
506261,MODISONLTD,Modison Ltd-$,MODISON LIMITED
506285,BAYERCROP,BAYER CROPSCIENCE LTD.,Bayer CropScience Limited.
506313,SASHWAT,Sashwat Technocrats Limited,Sashwat Technocrats Limited
506365,CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,"Chemo Pharma Laboratories Ltd.,"
506390,HEUBACHIND,Heubach Colorants India Ltd,Heubach Colorants India Limited
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,Coromandel International Limited
506401,DEEPAKNTR,DEEPAK NITRITE LTD.-$,Deepak Nitrite Limited
506405,DMCC,DMCC Speciality Chemicals Ltd,DMCC SPECIALITY CHEMICALS LIMITED
506414,FERMENTA,Fermenta Biotech Ltd,FERMENTA BIOTECH LIMITED
506480,GOCLCORP,GOCL Corporation Ltd-$,GOCL Corporation Limited
506520,JAYCH,JAYSHREE CHEMICALS LTD.,"Jayshree Chemicals Ltd.,"
506525,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Kanoria Chemicals & Industries Ltd.
506528,KELENRG,KELTECH ENERGIES LTD.,Keltech Energies Ltd.
506530,KEMP,KEMP & COMPANY LTD.,Kemp & Company Limited
506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,Nitta Gelatin India Ltd
506543,MPAGI,M.P.AGRO INDUSTRIES LTD.,"M.P. Agro Industries Ltd.,"
506579,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,"Oriental Carbon & Chemicals Ltd.,"
506590,PCBL,PCBL Ltd,PCBL LIMITED
506597,AMAL,AMAL LTD.,Amal Ltd
506605,POLYCHEM,POLYCHEM LTD.,Polychem Ltd
506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Punjab Chemicals and Crop Protection Ltd.
506640,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,"Gujchem Distillers India Ltd.,"
506642,SADHNANIQ,SADHANA NITROCHEM LTD.,"Sadhana Nitrochem Ltd.,"
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,"Sudarshan Chemical Indus. Ltd.,"
506680,TECILCHEM,TECIL CHEMICALS & HYDRO POWER LTD.,Tecil Chemicals & Hydro Power Limit
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,"Ultramarine & Pigments Ltd.,"
506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,"Transpek Industry Ltd.,"
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,"Unichem Laboratories Ltd.,"
506734,MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,"Mysore Petro Chemicals Ltd.,"
506767,ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,"Alkyl Amines Chemicals Ltd.,"
506808,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED
506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,AstraZeneca Pharma India Ltd.
506852,PRIMO,Primo Chemicals Ltd,Primo Chemicals Limited
506854,TANFACIND,TANFAC INDUSTRIES LTD.-$,"TANFAC Industries Ltd.,"
506858,GUJPETR,GUJARAT PETROSYNTHESE LTD.,Gujarat Petrosynthese Ltd.
506879,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,Gujarat Themis Biosyn Ltd.
506906,SCBL,Saptak Chem And Business Ltd,Saptak Chem And Business Limited
506910,JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.,"Jaysynth Dyestuff (India) Ltd.,"
506919,MAKERSL,MAKERS LABORATORIES LTD.-$,Makers Laboratories Ltd.
506935,CONTCHM,CONTINENTAL CHEMICALS LTD.,"Continental Chemicals Ltd.,"
506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,J.B. Chemicals & Pharmaceuticals Lt
506945,IGLFXPL-B,INDO GULF INDUSTRIES LTD.,"Indo Gulf Industries  Ltd.,"
506947,ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,"Advance Petrochemicals Ltd.,"
506975,RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,"Rajasthan Petro Synthetics Ltd.,"
506979,APTPACK,APT PACKAGING LTD.,Apt Packaging Ltd
506981,BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,"Blue Chip Tex Industries Ltd.,"
507155,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,"Jagatjit Industries Ltd.,"
507180,KESARENT,KESAR ENTERPRISES LTD.-$,"Kesar Enterprises Ltd.,"
507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,Tilaknagar Industries Ltd
507265,EMERALL,Emerald Leisures Ltd,Emerald Leisures Limited
507300,RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,The Ravalgaon Sugar Farm Limited
507315,SAKHTISUG,SAKTHI SUGARS LTD.,Sakthi Sugars Ltd.
507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Walchandnagar Industries Ltd
507438,IFBAGRO,IFB AGRO INDUSTRIES LTD.,IFB Agro Industries Ltd
507474,KFBL,KOTHARI FERMENTATION & BIOCHEM LTD.,Kothari Fermanatation & Biochem Ltd
507486,CAPRO,CAPROLACTAM CHEMICALS LTD.,Caprolactam Chemicals ltd.
507488,GMBREW,G.M.BREWERIES LTD.,G.M. Breweries Ltd.
507490,RANASUG,RANA SUGARS LTD.,Rana Sugars Ltd.
507498,PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,Piccadily Sugar  & Allied Ltd.
507514,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Som Distilleries & Breweries Ltd.
507515,CJGEL,C.J.GELATINE PRODUCTS LTD.,"C.J. Gelatine Products Ltd.,"
507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Associated Alcohols & Breweries Ltd
507530,THAKKERS,Thakkers Group Ltd,THAKKERS GROUP LIMITED
507543,CORAGRO,COROMANDEL AGRO PRODUCTS & OILS LTD.,Coromandel Agro Products & Oils Ltd
507552,FOODSIN,FOODS & INNS LTD.,Foods & Inns Ltd.
507580,IVP,IVP LTD.,"IVP Ltd.,"
507598,KLRFM,Kovilpatti Lakshmi Roller Flour Mills Ltd,KOVILPATTI LAKSHMI ROLLER FLOUR MILLS  LTD
507609,OLYOI,OLYMPIC OIL INDUSTRIES LTD.,"Olympic Oil Industries Ltd.,"
507621,MLKFOOD,MILKFOOD LTD.,"Milkfood Ltd.,"
507645,POLSON,POLSON LTD.,"Polson Ltd.,"
507663,SAGRSOY-B,SAGAR SOYA PRODUCTS LTD.,"Sagar Soya Products Ltd.,"
507685,WIPRO,WIPRO LTD.,"Wipro  Ltd.,"
507690,ORIBEVER,ORIENT BEVERAGES LTD.,"Orient Beverages Ltd.,"
507717,DHANUKA,DHANUKA AGRITECH LTD.,Dhanuka Agritech Ltd.
507747,TTKHLTCARE,TTK HEALTHCARE LTD.-$,"TTK Healthcare Ltd.,"
507753,TGVSL,TGV Sraac Ltd,TGV SRAAC LIMITED
507759,LIMECHM,LIME CHEMICALS LTD.,Lime Chemicals Ltd.
507779,KANPRPLA,KANPUR PLASTIPACK LTD.,Kanpur Plastipack Limited
507785,TAINWALCHM,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,Tainwala Chemicals & Plastics Ltd
507789,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,"Jagsonpal Pharmaceuticals Limited,"
507794,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,Khaitan Chemicals & Fertilizers Ltd
507808,UNTTEMI,UNITED LEASING & INDUSTRIES LTD.,United Leasing & Industries Ltd
507813,NOL,NATIONAL OXYGEN LTD.,"National Oxygen Ltd.,"
507815,GILLETTE,GILLETTE INDIA LTD.,Gillette India Ltd.
507817,WIREFABR,WIRES & FABRIKS (SA) LTD.,"Wires & Fabriks (SA) Ltd.,"
507828,ANSALHSG,Ansal Housing Ltd-$,ANSAL HOUSING LIMITED
507833,COMPUPN,COMPUTER POINT LTD.,"Computer Point Ltd.,"
507836,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,"Mac Charles (India) Ltd.,"
507852,ADDIND,ADDI INDUSTRIES LTD.-$,"Addi Industries Ltd.,"
507864,PIONRINV,PIONEER INVESTCORP LTD.,Pioneer Investcorp Ltd
507872,ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,Ashnoor Textiles Mills Ltd.
507878,UNITECH,UNITECH LTD.,"Unitech Ltd.,"
507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,"V.I.P. Industries Ltd.,"
507910,FIBERWEB,FIBERWEB (INDIA) LTD.,FIBERWEB (INDIA) LTD.
507912,LKPFIN,LKP Finance Limited,LKP Finance Limited
507917,EASTBUILD,EAST BUILDTECH LTD.,East Buildtech Limited
507938,MNPLFIN,MANIPAL FINANCE CORPORATION LTD.,"Manipal Finance Corporation Ltd.,"
507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,"Bajaj Steel Industries Ltd.,"
507946,KIDUJA,KIDUJA INDIA LTD.,Kiduja  India  Ltd
507948,KEYCORP,KEY CORP LTD.,Key Corp Ltd
507952,SHIKHARLETR,SHIKHAR LEASING & TRADING LTD.,Shikhar Leasing and Trading Ltd.
507960,GUJHOTE,GUJARAT HOTELS LTD.,Gujarat Hotels Ltd.
507962,RAJATH,Rajath Finance Limited,Rajath Finance Limited
507966,RASRESOR,RAS RESORTS & APART HOTELS LTD.,"Ras Resorts & Apart Hotels Ltd.,"
507970,PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.,Paramount Cosmetics (India) Ltd
507981,JINDHOT,JINDAL HOTELS LTD.,"Jindal Hotels Ltd.,"
507987,JPTRLES,JUPITER INDUSTRIES & LEASING LTD.,"Jupiter Industries & Leasing Ltd.,"
507998,SIMMOND,SIMMONDS MARSHALL LTD.,Simmonds-Marshall Ltd
508136,BNALTD,B & A LTD.,B & A Ltd.
508486,HAWKINCOOK,HAWKINS COOKERS LTD.-$,Hawkins Cooker Ltd.
508494,WARRENTEA,WARREN TEA LTD.-$,Warren Tea Ltd.
508571,COCHMAL,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,Cochin Malabar Estates & Indus. Ltd
508664,BESTEAST,BEST EASTERN HOTELS LTD.,Best Eastern Hotels Limited
508670,NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,"Neelamalai Agro Industries Ltd.,"
508807,ISTLTD,IST LTD.,IST Limited
508814,COSMOFIRST,Cosmo First Ltd,Cosmo First Limited
508867,NEWMKTADV,NEW MARKETS ADVISORY LTD.,New Markets Advisory Ltd
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,"Apollo Hospitals Enterprises Ltd.,"
508875,NITINCAST,Nitin Castings Ltd,Nitin Castings Limited
508905,SMIFS,SMIFS CAPITAL MARKETS LTD.,"SMIFS Capital Markets Ltd.,"
508906,EVERESTIND,EVEREST INDUSTRIES LTD.,Everest Industries Ltd.
