MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
Axis ELSS Tax Saver Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,11,18.54,-8.27,1.79,-6.31,43.35,21.25,31.84,11560.66,1.71,889
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,10,14.0,-4.53,10.49,0.57,29.51,21.69,29.7,42.31,1.4,37867
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Unrated,7,13.98,-4.57,11.28,0.45,29.05,22.21,29.53,40.52,1.43,36380
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,12,15.04,-4.48,11.94,0.46,29.73,21.01,29.33,34.68,1.41,36903
HDFC Top 100 Fund(G),HDFC Mutual Fund,HDFC Top 100 Fund(G),HDFC Top 100 Fund(G),1,6,14.76,-7.02,7.76,-1.83,33.46,17.42,18.19,38683.63,1.59,1331
HDFC Top 100 Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,29.33,-6.28,14.36,0.08,48.58,20.21,24.81,10201.4,1.73,7747
HDFC Top 100 Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,4,17.97,-8.42,3.12,-5.52,41.28,18.97,22.1,1183.09,2.13,5742
HDFC Top 100 Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,19.46,-5.74,8.28,-1.84,37.13,20.06,20.39,34432.09,1.57,2455
HDFC Top 100 Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,19.82,-6.14,9.2,-0.89,38.15,17.42,19.84,66206.57,1.44,4980
SBI Focused Equity Fund-Reg(G),SBI Mutual Fund,SBI Focused Equity Fund-Reg(G),SBI Focused Equity Fund-Reg(G),3,22,17.51,-3.7,9.72,0.7,29.32,10.6,17.59,36367.06,1.56,2817
SBI Focused Equity Fund-Reg(G),Quant Mutual Fund,Quant Active Fund(G),Quant Active Fund(G),5,8,15.98,-8.91,-1.9,-9.73,34.3,17.41,27.9,11229.42,1.7,871
SBI Focused Equity Fund-Reg(G),Nippon India Mutual Fund,Nippon India Multi Cap Fund(G),Nippon India Multi Cap Fund(G),3,1,26.81,-5.65,11.23,-1.19,43.2,26.2,25.1,39621.82,1.55,2466
SBI Focused Equity Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Fund-Reg(G),Mahindra Manulife Multi Cap Fund-Reg(G),5,5,22.34,-7.06,9.42,-2.97,39.93,18.23,24.88,4868.8,1.83,36401
SBI Focused Equity Fund-Reg(G),Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Multi Cap Fund-Reg(G),Baroda BNP Paribas Multi Cap Fund-Reg(G),4,6,27.8,-4.41,12.61,0.92,47.42,18.1,23.72,2810.73,1.98,500
Nippon India Growth Fund(G),Nippon India Mutual Fund,Nippon India Growth Fund(G),Nippon India Growth Fund(G),4,4,25.43,-5.19,16.34,-0.49,49.36,25.1,29.8,35208.97,1.57,2573
Nippon India Growth Fund(G),Quant Mutual Fund,Quant Mid Cap Fund(G),Quant Mid Cap Fund(G),5,3,23.31,-9.17,-1.03,-9.26,41.61,25.49,32.48,9500.7,1.73,887
Nippon India Growth Fund(G),Motilal Oswal Mutual Fund,Motilal Oswal Midcap Fund-Reg(G),Motilal Oswal Midcap Fund-Reg(G),2,1,44.9,-2.83,26.05,5.17,69.0,34.19,31.82,18604.02,1.63,22533
Nippon India Growth Fund(G),Edelweiss Mutual Fund,Edelweiss Mid Cap Fund-Reg(G),Edelweiss Mid Cap Fund-Reg(G),4,5,34.66,-4.74,21.11,2.22,57.5,24.59,29.78,7755.06,1.72,3790
Nippon India Growth Fund(G),HDFC Mutual Fund,HDFC Mid-Cap Opportunities Fund(G),HDFC Mid-Cap Opportunities Fund(G),3,2,25.93,-4.42,14.48,-1.41,45.45,26.77,28.9,77682.9,1.39,1305
Nippon India Large Cap Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,19.46,-5.74,8.28,-1.84,37.13,20.06,20.39,34432.09,1.57,2455
Nippon India Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,29.33,-6.28,14.36,0.08,48.58,20.21,24.81,10201.4,1.73,7747
Nippon India Large Cap Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,4,17.97,-8.42,3.12,-5.52,41.28,18.97,22.1,1183.09,2.13,5742
Nippon India Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,19.82,-6.14,9.2,-0.89,38.15,17.42,19.84,66206.57,1.44,4980
Nippon India Large Cap Fund(G),JM Financial Mutual Fund,JM Large Cap Fund-Reg(G),JM Large Cap Fund-Reg(G),Unrated,7,19.25,-5.63,7.16,-4.3,39.92,16.99,18.78,429.06,2.36,1858
SBI Small Cap Fund-Reg(G),SBI Mutual Fund,SBI Small Cap Fund-Reg(G),SBI Small Cap Fund-Reg(G),2,20,23.8,-6.7,9.77,-4.35,34.29,19.42,27.07,34217.01,1.56,7885
SBI Small Cap Fund-Reg(G),Quant Mutual Fund,Quant Small Cap Fund(G),Quant Small Cap Fund(G),5,2,26.17,-6.83,4.94,-4.11,49.31,26.8,45.68,26644.74,1.59,876
SBI Small Cap Fund-Reg(G),Bank of India Mutual Fund,Bank of India Small Cap Fund-Reg(G),Bank of India Small Cap Fund-Reg(G),5,9,28.34,-5.72,14.53,-0.92,40.5,23.62,35.59,1516.96,2.01,41323
SBI Small Cap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Small Cap Fund(G),Nippon India Small Cap Fund(G),4,1,25.89,-5.24,12.64,-3.36,43.54,28.95,35.31,62259.55,1.42,12758
SBI Small Cap Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Small Cap Fund-Reg(G),Canara Rob Small Cap Fund-Reg(G),4,12,22.78,-5.37,14.01,-1.68,37.16,21.6,33.5,12590.85,1.67,42350
Nippon India ETF Nifty 50 BeES,Nippon India Mutual Fund,Nippon India ETF Nifty 50 BeES,Nippon India ETF Nifty 50 BeES,Unrated,47,13.17,-6.46,8.99,-1.19,29.86,12.71,16.92,34092.76,0.04,2272
Nippon India ETF Nifty 50 BeES,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
Nippon India ETF Nifty 50 BeES,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
Nippon India ETF Nifty 50 BeES,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
Nippon India ETF Nifty 50 BeES,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
SBI Balanced Advantage Fund-Reg(G),SBI Mutual Fund,SBI Balanced Advantage Fund-Reg(G),SBI Balanced Advantage Fund-Reg(G),Unrated,3,13.86,-1.93,5.67,0.38,23.39,13.13,,32940.95,1.58,32097
SBI Balanced Advantage Fund-Reg(G),HDFC Mutual Fund,HDFC Balanced Advantage Fund(G),HDFC Balanced Advantage Fund(G),4,1,17.43,-2.78,7.72,-1.26,33.17,21.45,20.61,96535.51,1.35,1273
SBI Balanced Advantage Fund-Reg(G),Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Balanced Advantage Fund-Reg(G),Baroda BNP Paribas Balanced Advantage Fund-Reg(G),5,4,13.65,-3.55,6.8,0.15,26.4,12.58,16.18,4186.97,1.89,38263
SBI Balanced Advantage Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Balanced Advantage Fund-Reg(G),Edelweiss Balanced Advantage Fund-Reg(G),5,10,13.73,-4.5,6.24,-0.74,25.09,11.39,15.29,12689.91,1.64,7912
SBI Balanced Advantage Fund-Reg(G),Tata Mutual Fund,Tata Balanced Adv Fund-Reg(G),Tata Balanced Adv Fund-Reg(G),4,11,11.45,-3.31,5.78,-0.75,20.7,11.28,13.45,10453.34,1.67,39531
Kotak Liquid Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Liquid Fund-Reg(G),Kotak Liquid Fund-Reg(G),4,23,6.08,0.58,3.53,1.75,7.34,6.12,5.19,32113.91,0.31,2060
Kotak Liquid Fund-Reg(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,30,5.83,0.57,3.41,1.72,7.04,5.99,5.45,2226.59,0.52,883
Kotak Liquid Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,3,6.1,0.58,3.56,1.76,7.38,6.21,5.3,1016.37,0.27,35846
Kotak Liquid Fund-Reg(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,6.13,0.58,3.54,1.76,7.41,6.22,5.3,25268.68,0.24,8029
Kotak Liquid Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Liquid Fund-Super Inst(G),Franklin India Liquid Fund-Super Inst(G),4,10,6.13,0.58,3.57,1.77,7.4,6.18,5.29,2141.59,0.2,3406
Axis Midcap Fund-Reg(G),Axis Mutual Fund,Axis Midcap Fund-Reg(G),Axis Midcap Fund-Reg(G),3,23,27.4,-6.57,15.68,-1.11,43.98,16.28,22.81,32015.56,1.56,13049
Axis Midcap Fund-Reg(G),Quant Mutual Fund,Quant Mid Cap Fund(G),Quant Mid Cap Fund(G),5,3,23.31,-9.17,-1.03,-9.26,41.61,25.49,32.48,9500.7,1.73,887
Axis Midcap Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Midcap Fund-Reg(G),Motilal Oswal Midcap Fund-Reg(G),2,1,44.9,-2.83,26.05,5.17,69.0,34.19,31.82,18604.02,1.63,22533
Axis Midcap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Growth Fund(G),Nippon India Growth Fund(G),4,4,25.43,-5.19,16.34,-0.49,49.36,25.1,29.8,35208.97,1.57,2573
Axis Midcap Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Mid Cap Fund-Reg(G),Edelweiss Mid Cap Fund-Reg(G),4,5,34.66,-4.74,21.11,2.22,57.5,24.59,29.78,7755.06,1.72,3790
Aditya Birla SL Frontline Equity Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Frontline Equity Fund(G),Aditya Birla SL Frontline Equity Fund(G),4,15,17.83,-6.74,11.07,-1.43,34.45,14.06,17.84,31389.18,1.63,447
Aditya Birla SL Frontline Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,29.33,-6.28,14.36,0.08,48.58,20.21,24.81,10201.4,1.73,7747
Aditya Birla SL Frontline Equity Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,4,17.97,-8.42,3.12,-5.52,41.28,18.97,22.1,1183.09,2.13,5742
Aditya Birla SL Frontline Equity Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,19.46,-5.74,8.28,-1.84,37.13,20.06,20.39,34432.09,1.57,2455
Aditya Birla SL Frontline Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,19.82,-6.14,9.2,-0.89,38.15,17.42,19.84,66206.57,1.44,4980
HDFC Corp Bond Fund(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,7.45,0.55,4.65,2.22,8.78,6.13,6.91,31301.09,0.61,8241
HDFC Corp Bond Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,7.34,0.47,4.75,2.15,8.92,6.41,7.11,22493.63,0.52,453
HDFC Corp Bond Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,2,6.8,0.68,4.23,1.97,8.13,6.44,6.92,26853.66,0.58,7925
HDFC Corp Bond Fund(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,1,7.28,0.52,4.64,2.18,8.79,6.47,6.82,4618.48,0.7,2646
HDFC Corp Bond Fund(G),Axis Mutual Fund,Axis Corp Bond Fund-Reg(G),Axis Corp Bond Fund-Reg(G),4,6,6.86,0.46,4.41,1.99,8.34,5.96,6.7,6097.83,0.91,36744
SBI Large & Midcap Fund-Reg(G),SBI Mutual Fund,SBI Large & Midcap Fund-Reg(G),SBI Large & Midcap Fund-Reg(G),4,12,18.99,-4.84,11.78,-0.57,36.41,18.1,21.93,29234.37,1.6,2801
SBI Large & Midcap Fund-Reg(G),Quant Mutual Fund,Quant Large & Mid Cap Fund(G),Quant Large & Mid Cap Fund(G),Unrated,2,22.83,-8.44,2.11,-7.56,47.64,23.42,25.97,3827.97,1.87,874
SBI Large & Midcap Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Large & Midcap Fund-Reg(G),Motilal Oswal Large & Midcap Fund-Reg(G),Unrated,1,36.79,-4.33,20.98,6.45,58.37,25.0,25.54,6500.18,1.78,42803
SBI Large & Midcap Fund-Reg(G),UTI Mutual Fund,UTI Large & Mid Cap Fund-Reg(G),UTI Large & Mid Cap Fund-Reg(G),4,5,28.73,-5.89,15.41,-0.49,47.16,20.68,24.37,4086.38,1.96,16672
SBI Large & Midcap Fund-Reg(G),HDFC Mutual Fund,HDFC Large and Mid Cap Fund-Reg(G),HDFC Large and Mid Cap Fund-Reg(G),4,6,20.12,-6.66,10.33,-2.74,40.74,20.59,24.15,24508.23,1.66,2271
SBI Long Term Equity Fund-Reg(G),SBI Mutual Fund,SBI Long Term Equity Fund-Reg(G),SBI Long Term Equity Fund-Reg(G),3,2,29.55,-5.55,11.19,-1.54,52.24,24.25,25.01,28732.52,1.59,2815
SBI Long Term Equity Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,11,18.54,-8.27,1.79,-6.31,43.35,21.25,31.84,11560.66,1.71,889
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,10,14.0,-4.53,10.49,0.57,29.51,21.69,29.7,42.31,1.4,37867
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Unrated,7,13.98,-4.57,11.28,0.45,29.05,22.21,29.53,40.52,1.43,36380
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,12,15.04,-4.48,11.94,0.46,29.73,21.01,29.33,34.68,1.41,36903
UTI Flexi Cap Fund-Reg(G),UTI Mutual Fund,UTI Flexi Cap Fund-Reg(G),UTI Flexi Cap Fund-Reg(G),4,33,13.83,-5.79,15.42,1.69,27.62,6.09,16.74,27706.23,1.64,3461
UTI Flexi Cap Fund-Reg(G),Quant Mutual Fund,Quant Flexi Cap Fund(G),Quant Flexi Cap Fund(G),5,4,22.69,-8.93,2.91,-7.1,47.32,21.17,32.46,7912.16,1.75,6305
UTI Flexi Cap Fund-Reg(G),PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund-Reg(G),Parag Parikh Flexi Cap Fund-Reg(G),5,12,22.15,-2.63,11.96,2.94,38.27,16.78,24.91,82441.07,1.33,21520
UTI Flexi Cap Fund-Reg(G),JM Financial Mutual Fund,JM Flexicap Fund-Reg(G),JM Flexicap Fund-Reg(G),3,1,32.7,-5.16,13.42,-3.4,54.81,26.23,24.42,4531.48,1.82,6075
UTI Flexi Cap Fund-Reg(G),HDFC Mutual Fund,HDFC Flexi Cap Fund(G),HDFC Flexi Cap Fund(G),3,2,24.61,-4.24,14.02,1.76,45.42,23.79,23.59,66225.06,1.43,1131
ICICI Pru Corp Bond Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,2,6.8,0.68,4.23,1.97,8.13,6.44,6.92,26853.66,0.58,7925
ICICI Pru Corp Bond Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,7.34,0.47,4.75,2.15,8.92,6.41,7.11,22493.63,0.52,453
ICICI Pru Corp Bond Fund(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,7.45,0.55,4.65,2.22,8.78,6.13,6.91,31301.09,0.61,8241
ICICI Pru Corp Bond Fund(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,1,7.28,0.52,4.64,2.18,8.79,6.47,6.82,4618.48,0.7,2646
ICICI Pru Corp Bond Fund(G),Axis Mutual Fund,Axis Corp Bond Fund-Reg(G),Axis Corp Bond Fund-Reg(G),4,6,6.86,0.46,4.41,1.99,8.34,5.96,6.7,6097.83,0.91,36744
Nippon India Liquid Fund(G),Nippon India Mutual Fund,Nippon India Liquid Fund(G),Nippon India Liquid Fund(G),4,18,6.09,0.58,3.52,1.74,7.35,6.14,5.23,26468.93,0.32,2637
Nippon India Liquid Fund(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,30,5.83,0.57,3.41,1.72,7.04,5.99,5.45,2226.59,0.52,883
Nippon India Liquid Fund(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,3,6.1,0.58,3.56,1.76,7.38,6.21,5.3,1016.37,0.27,35846
Nippon India Liquid Fund(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,6.13,0.58,3.54,1.76,7.41,6.22,5.3,25268.68,0.24,8029
Nippon India Liquid Fund(G),Franklin Templeton Mutual Fund,Franklin India Liquid Fund-Super Inst(G),Franklin India Liquid Fund-Super Inst(G),4,10,6.13,0.58,3.57,1.77,7.4,6.18,5.29,2141.59,0.2,3406
Mirae Asset ELSS Tax Saver Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset ELSS Tax Saver Fund-Reg(G),Mirae Asset ELSS Tax Saver Fund-Reg(G),4,39,17.78,-6.55,10.04,-1.98,35.51,14.3,20.73,26417.64,1.54,33536
Mirae Asset ELSS Tax Saver Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,11,18.54,-8.27,1.79,-6.31,43.35,21.25,31.84,11560.66,1.71,889
Mirae Asset ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,10,14.0,-4.53,10.49,0.57,29.51,21.69,29.7,42.31,1.4,37867
Mirae Asset ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),Unrated,7,13.98,-4.57,11.28,0.45,29.05,22.21,29.53,40.52,1.43,36380
Mirae Asset ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,12,15.04,-4.48,11.94,0.46,29.73,21.01,29.33,34.68,1.41,36903
Kotak Equity Opp Fund(G),Kotak Mahindra Mutual Fund,Kotak Equity Opp Fund(G),Kotak Equity Opp Fund(G),3,8,24.0,-5.85,10.0,-2.24,40.8,19.77,22.32,26175.17,1.59,2069
Kotak Equity Opp Fund(G),Quant Mutual Fund,Quant Large & Mid Cap Fund(G),Quant Large & Mid Cap Fund(G),Unrated,2,22.83,-8.44,2.11,-7.56,47.64,23.42,25.97,3827.97,1.87,874
Kotak Equity Opp Fund(G),Motilal Oswal Mutual Fund,Motilal Oswal Large & Midcap Fund-Reg(G),Motilal Oswal Large & Midcap Fund-Reg(G),Unrated,1,36.79,-4.33,20.98,6.45,58.37,25.0,25.54,6500.18,1.78,42803
Kotak Equity Opp Fund(G),UTI Mutual Fund,UTI Large & Mid Cap Fund-Reg(G),UTI Large & Mid Cap Fund-Reg(G),4,5,28.73,-5.89,15.41,-0.49,47.16,20.68,24.37,4086.38,1.96,16672
Kotak Equity Opp Fund(G),HDFC Mutual Fund,HDFC Large and Mid Cap Fund-Reg(G),HDFC Large and Mid Cap Fund-Reg(G),4,6,20.12,-6.66,10.33,-2.74,40.74,20.59,24.15,24508.23,1.66,2271
Kotak Money Market Fund(G),Kotak Mahindra Mutual Fund,Kotak Money Market Fund(G),Kotak Money Market Fund(G),3,5,6.46,0.67,3.7,1.83,7.72,6.43,5.79,25998.37,0.35,1999
Kotak Money Market Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Money Manager Fund(G),Aditya Birla SL Money Manager Fund(G),5,3,6.51,0.67,3.73,1.84,7.78,6.48,6.04,24594.62,0.35,394
Kotak Money Market Fund(G),Tata Mutual Fund,Tata Money Market Fund-Reg(G),Tata Money Market Fund-Reg(G),4,4,6.46,0.66,3.7,1.81,7.74,6.44,5.96,24636.46,0.4,3267
Kotak Money Market Fund(G),HDFC Mutual Fund,HDFC Money Market Fund-Reg(G),HDFC Money Market Fund-Reg(G),4,8,6.43,0.66,3.69,1.81,7.67,6.36,5.94,24979.2,0.39,1119
Kotak Money Market Fund(G),Axis Mutual Fund,Axis Money Market Fund-Reg(G),Axis Money Market Fund-Reg(G),2,6,6.5,0.67,3.74,1.84,7.76,6.42,5.92,14298.79,0.32,21218
Axis Liquid Fund-Reg(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,6.13,0.58,3.54,1.76,7.41,6.22,5.3,25268.68,0.24,8029
Axis Liquid Fund-Reg(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,30,5.83,0.57,3.41,1.72,7.04,5.99,5.45,2226.59,0.52,883
Axis Liquid Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,3,6.1,0.58,3.56,1.76,7.38,6.21,5.3,1016.37,0.27,35846
Axis Liquid Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Liquid Fund-Super Inst(G),Franklin India Liquid Fund-Super Inst(G),4,10,6.13,0.58,3.57,1.77,7.4,6.18,5.29,2141.59,0.2,3406
Axis Liquid Fund-Reg(G),Union Mutual Fund,Union Liquid Fund(G),Union Liquid Fund(G),4,6,6.11,0.58,3.55,1.76,7.38,6.19,5.29,3516.37,0.17,14561
SBI Savings Fund-Reg(G),SBI Mutual Fund,SBI Savings Fund-Reg(G),SBI Savings Fund-Reg(G),2,14,6.08,0.63,3.5,1.72,7.27,5.95,5.44,25006.2,0.76,2774
SBI Savings Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Money Manager Fund(G),Aditya Birla SL Money Manager Fund(G),5,3,6.51,0.67,3.73,1.84,7.78,6.48,6.04,24594.62,0.35,394
SBI Savings Fund-Reg(G),Tata Mutual Fund,Tata Money Market Fund-Reg(G),Tata Money Market Fund-Reg(G),4,4,6.46,0.66,3.7,1.81,7.74,6.44,5.96,24636.46,0.4,3267
SBI Savings Fund-Reg(G),HDFC Mutual Fund,HDFC Money Market Fund-Reg(G),HDFC Money Market Fund-Reg(G),4,8,6.43,0.66,3.69,1.81,7.67,6.36,5.94,24979.2,0.39,1119
SBI Savings Fund-Reg(G),Axis Mutual Fund,Axis Money Market Fund-Reg(G),Axis Money Market Fund-Reg(G),2,6,6.5,0.67,3.74,1.84,7.76,6.42,5.92,14298.79,0.32,21218
HDFC Money Market Fund-Reg(G),HDFC Mutual Fund,HDFC Money Market Fund-Reg(G),HDFC Money Market Fund-Reg(G),4,8,6.43,0.66,3.69,1.81,7.67,6.36,5.94,24979.2,0.39,1119
HDFC Money Market Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Money Manager Fund(G),Aditya Birla SL Money Manager Fund(G),5,3,6.51,0.67,3.73,1.84,7.78,6.48,6.04,24594.62,0.35,394
HDFC Money Market Fund-Reg(G),Tata Mutual Fund,Tata Money Market Fund-Reg(G),Tata Money Market Fund-Reg(G),4,4,6.46,0.66,3.7,1.81,7.74,6.44,5.96,24636.46,0.4,3267
HDFC Money Market Fund-Reg(G),Axis Mutual Fund,Axis Money Market Fund-Reg(G),Axis Money Market Fund-Reg(G),2,6,6.5,0.67,3.74,1.84,7.76,6.42,5.92,14298.79,0.32,21218
HDFC Money Market Fund-Reg(G),Nippon India Mutual Fund,Nippon India Money Market Fund(G),Nippon India Money Market Fund(G),3,1,6.49,0.68,3.72,1.83,7.76,6.51,5.92,15622.84,0.38,2628
HDFC Hybrid Equity Fund(G),HDFC Mutual Fund,HDFC Hybrid Equity Fund(G),HDFC Hybrid Equity Fund(G),4,14,12.84,-3.6,6.88,-1.14,23.0,12.66,16.15,24796.39,1.68,1311
HDFC Hybrid Equity Fund(G),Bank of India Mutual Fund,Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),5,3,21.82,-4.51,8.23,-3.4,37.12,18.24,25.73,1000.31,2.11,32972
HDFC Hybrid Equity Fund(G),JM Financial Mutual Fund,JM Aggressive Hybrid Fund(G),JM Aggressive Hybrid Fund(G),Unrated,1,27.86,-3.41,10.55,-1.9,44.86,21.51,25.43,642.94,2.31,1847
HDFC Hybrid Equity Fund(G),Quant Mutual Fund,Quant Absolute Fund(G),Quant Absolute Fund(G),5,5,16.99,-6.52,1.89,-5.44,32.78,16.15,24.16,2352.27,1.99,865
HDFC Hybrid Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Equity & Debt Fund(G),ICICI Pru Equity & Debt Fund(G),5,2,20.36,-4.8,8.28,0.37,34.41,19.71,22.56,41395.98,1.58,1482
